case_id,evidence_type,collection_date,status
20251030-2710,Physical,2023-07-17 17:12:15,Collected
20251030-2710,Physical,2023-07-14 17:12:15,Analyzed
20251030-2710,Physical,2023-07-13 17:12:15,Collected
20251030-2711,Document,2023-01-29 20:20:36,Analyzed
20251030-2711,Document,2023-01-28 20:20:36,Collected
20251030-2711,Photographic,2023-02-04 20:20:36,Analyzed
20251030-2712,Physical,2023-10-11 11:52:05,In Analysis
20251030-2712,Physical,2023-10-11 11:52:05,Collected
20251030-2712,Digital,2023-10-06 11:52:05,Analyzed
20251030-2713,Document,2023-08-26 20:53:16,Analyzed
20251030-2713,Document,2023-08-29 20:53:16,Analyzed
20251030-2713,Document,2023-08-26 20:53:16,Collected
20251030-2713,Digital,2023-08-25 20:53:16,In Analysis
20251030-2715,Digital,2024-06-27 17:51:30,Collected
20251030-2715,Document,2024-06-26 17:51:30,In Analysis
20251030-2716,Digital,2023-11-20 17:45:49,Analyzed
20251030-2720,Document,2024-01-16 19:03:54,In Analysis
20251030-2727,Photographic,2024-01-05 09:04:10,Analyzed
20251030-2727,Document,2024-01-05 09:04:10,In Analysis
20251030-2728,Physical,2023-09-19 19:45:44,Analyzed
20251030-2729,Physical,2024-03-22 19:57:14,Collected
20251030-2729,Photographic,2024-03-26 19:57:14,Collected
20251030-2729,Digital,2024-03-19 19:57:14,Analyzed
20251030-2731,Photographic,2023-08-20 22:08:54,Analyzed
20251030-2731,Photographic,2023-08-21 22:08:54,Collected
20251030-2735,Digital,2023-06-24 15:35:52,In Analysis
20251030-2735,Digital,2023-06-18 15:35:52,Analyzed
20251030-2735,Digital,2023-06-23 15:35:52,Collected
20251030-2735,Digital,2023-06-18 15:35:52,Analyzed
20251030-2736,Photographic,2023-12-19 17:50:06,In Analysis
20251030-2737,Digital,2024-06-19 02:38:55,Collected
20251030-2737,Digital,2024-06-26 02:38:55,Collected
20251030-2741,Digital,2024-01-14 17:31:39,In Analysis
20251030-2741,Document,2024-01-11 17:31:39,Collected
20251030-2745,Digital,2024-03-29 12:00:53,Analyzed
20251030-2745,Document,2024-03-28 12:00:53,Analyzed
20251030-2745,Digital,2024-04-01 12:00:53,Collected
20251030-2745,Photographic,2024-03-25 12:00:53,Collected
20251030-2748,Document,2024-10-13 12:35:44,In Analysis
20251030-2755,Document,2023-10-01 18:23:01,In Analysis
20251030-2755,Physical,2023-09-26 18:23:01,Collected
20251030-2756,Photographic,2023-05-22 11:51:13,In Analysis
20251030-2757,Photographic,2023-11-15 19:08:39,Collected
20251030-2757,Digital,2023-11-24 19:08:39,Analyzed
20251030-2759,Document,2024-04-23 14:07:47,In Analysis
20251030-2760,Document,2024-03-26 15:56:13,Collected
20251030-2760,Physical,2024-03-22 15:56:13,In Analysis
20251030-2760,Physical,2024-03-29 15:56:13,Collected
20251030-2761,Digital,2023-10-16 02:30:28,In Analysis
20251030-2761,Physical,2023-10-18 02:30:28,Analyzed
20251030-2762,Photographic,2023-04-07 19:26:16,Analyzed
20251030-2762,Digital,2023-03-28 19:26:16,Analyzed
20251030-2762,Document,2023-03-30 19:26:16,Analyzed
20251030-2763,Physical,2023-07-21 16:13:04,Collected
20251030-2763,Physical,2023-07-19 16:13:04,In Analysis
20251030-2763,Document,2023-07-28 16:13:04,In Analysis
20251030-2763,Photographic,2023-07-28 16:13:04,Collected
20251030-2764,Digital,2023-07-26 12:25:46,Collected
20251030-2767,Document,2023-01-22 17:44:16,Collected
20251030-2767,Physical,2023-01-27 17:44:16,Collected
20251030-2767,Photographic,2023-01-22 17:44:16,Analyzed
20251030-2768,Digital,2024-04-05 10:57:26,In Analysis
20251030-2768,Document,2024-03-29 10:57:26,Analyzed
20251030-2768,Document,2024-04-02 10:57:26,Analyzed
20251030-2768,Document,2024-03-27 10:57:26,In Analysis
20251030-2770,Digital,2023-11-26 21:51:29,In Analysis
20251030-2775,Photographic,2023-11-27 21:08:09,Analyzed
20251030-2778,Document,2024-01-02 19:01:50,Analyzed
20251030-2778,Document,2024-01-01 19:01:50,In Analysis
20251030-2778,Photographic,2023-12-26 19:01:50,Analyzed
20251030-2782,Photographic,2024-05-03 17:26:13,In Analysis
20251030-2782,Digital,2024-05-09 17:26:13,Analyzed
20251030-2782,Digital,2024-05-01 17:26:13,In Analysis
20251030-2783,Photographic,2024-12-02 16:12:53,Collected
20251030-2787,Photographic,2023-02-02 17:14:46,Analyzed
20251030-2787,Document,2023-01-25 17:14:46,Collected
20251030-2789,Physical,2024-08-04 21:19:52,Analyzed
20251030-2789,Physical,2024-07-25 21:19:52,Analyzed
20251030-2789,Document,2024-07-25 21:19:52,Analyzed
20251030-2790,Photographic,2024-01-29 09:25:43,In Analysis
20251030-2790,Photographic,2024-01-21 09:25:43,In Analysis
20251030-2790,Photographic,2024-01-30 09:25:43,Collected
20251030-2790,Photographic,2024-01-20 09:25:43,Collected
20251030-2791,Digital,2024-02-18 15:54:13,Analyzed
20251030-2791,Document,2024-02-23 15:54:13,In Analysis
20251030-2791,Document,2024-02-19 15:54:13,In Analysis
20251030-2791,Physical,2024-02-16 15:54:13,In Analysis
20251030-2795,Physical,2024-02-07 08:47:54,In Analysis
20251030-2796,Document,2024-01-08 17:44:57,Collected
20251030-2796,Document,2024-01-12 17:44:57,In Analysis
20251030-2796,Photographic,2024-01-13 17:44:57,Analyzed
20251030-2797,Physical,2023-08-30 03:00:38,Analyzed
20251030-2797,Digital,2023-08-25 03:00:38,Analyzed
20251030-2797,Digital,2023-08-21 03:00:38,Collected
20251030-2797,Document,2023-08-26 03:00:38,Analyzed
20251030-2798,Photographic,2024-12-20 19:10:06,In Analysis
20251030-2798,Photographic,2024-12-13 19:10:06,Collected
20251030-2798,Photographic,2024-12-17 19:10:06,Collected
20251030-2799,Physical,2024-08-17 02:28:52,Collected
20251030-2799,Physical,2024-08-22 02:28:52,Analyzed
20251030-2799,Photographic,2024-08-15 02:28:52,Collected
20251030-2799,Digital,2024-08-19 02:28:52,Collected
20251030-2800,Physical,2023-04-23 22:20:55,In Analysis
20251030-2800,Document,2023-04-29 22:20:55,In Analysis
20251030-2800,Document,2023-04-23 22:20:55,Analyzed
20251030-2803,Digital,2024-04-03 17:37:48,Analyzed
20251030-2803,Document,2024-04-04 17:37:48,Analyzed
20251030-2803,Digital,2024-03-30 17:37:48,In Analysis
20251030-2803,Physical,2024-04-05 17:37:48,Analyzed
20251030-2804,Physical,2024-01-01 19:21:23,Collected
20251030-2804,Photographic,2023-12-29 19:21:23,Analyzed
20251030-2808,Photographic,2024-06-17 18:52:00,In Analysis
20251030-2808,Photographic,2024-06-20 18:52:00,Analyzed
20251030-2808,Document,2024-06-22 18:52:00,Collected
20251030-2808,Digital,2024-06-20 18:52:00,In Analysis
20251030-2809,Digital,2023-07-14 22:49:41,In Analysis
20251030-2813,Document,2024-05-27 21:39:33,In Analysis
20251030-2813,Document,2024-05-29 21:39:33,Collected
20251030-2815,Document,2023-02-14 19:34:21,Analyzed
20251030-2815,Physical,2023-02-15 19:34:21,In Analysis
20251030-2815,Photographic,2023-02-24 19:34:21,Analyzed
20251030-2815,Document,2023-02-16 19:34:21,In Analysis
20251030-2817,Document,2024-12-06 15:44:51,In Analysis
20251030-2817,Physical,2024-12-03 15:44:51,Analyzed
20251030-2817,Document,2024-12-11 15:44:51,Analyzed
20251030-2818,Physical,2024-12-20 22:11:02,Collected
20251030-2818,Document,2024-12-19 22:11:02,Collected
20251030-2818,Photographic,2024-12-12 22:11:02,Collected
20251030-2820,Photographic,2024-07-06 06:29:23,Analyzed
20251030-2823,Photographic,2023-05-08 00:18:12,Collected
20251030-2823,Physical,2023-05-09 00:18:12,In Analysis
20251030-2823,Photographic,2023-05-13 00:18:12,In Analysis
20251030-2823,Document,2023-05-07 00:18:12,Collected
20251030-2826,Digital,2023-10-27 19:45:47,Collected
20251030-2828,Physical,2023-11-18 18:09:07,Analyzed
20251030-2828,Digital,2023-11-22 18:09:07,In Analysis
20251030-2828,Physical,2023-11-19 18:09:07,In Analysis
20251030-2834,Photographic,2023-12-16 17:48:14,Collected
20251030-2835,Physical,2023-11-13 18:01:48,Analyzed
20251030-2835,Physical,2023-11-16 18:01:48,Analyzed
20251030-2835,Document,2023-11-19 18:01:48,Analyzed
20251030-2836,Physical,2024-12-29 16:05:56,Analyzed
20251030-2836,Photographic,2025-01-01 16:05:56,In Analysis
20251030-2836,Digital,2024-12-30 16:05:56,In Analysis
20251030-2836,Photographic,2025-01-03 16:05:56,In Analysis
20251030-2840,Document,2023-01-06 19:46:44,In Analysis
20251030-2840,Physical,2023-01-02 19:46:44,In Analysis
20251030-2840,Physical,2023-01-11 19:46:44,Collected
20251030-2842,Physical,2024-01-14 19:31:54,Analyzed
20251030-2842,Physical,2024-01-16 19:31:54,Collected
20251030-2843,Digital,2024-03-13 21:53:08,In Analysis
20251030-2843,Document,2024-03-18 21:53:08,Analyzed
20251030-2844,Physical,2023-11-20 07:29:52,Collected
20251030-2844,Digital,2023-11-22 07:29:52,Collected
20251030-2844,Digital,2023-11-26 07:29:52,In Analysis
20251030-2844,Document,2023-11-20 07:29:52,Analyzed
20251030-2849,Photographic,2023-09-01 16:52:56,Analyzed
20251030-2849,Physical,2023-09-04 16:52:56,In Analysis
20251030-2855,Photographic,2023-01-09 21:58:42,Collected
20251030-2855,Document,2023-01-15 21:58:42,Collected
20251030-2855,Digital,2023-01-12 21:58:42,Analyzed
20251030-2856,Document,2023-03-02 10:43:59,Collected
20251030-2856,Digital,2023-03-07 10:43:59,In Analysis
20251030-2856,Digital,2023-03-04 10:43:59,Collected
20251030-2857,Photographic,2023-07-30 21:59:47,In Analysis
20251030-2857,Photographic,2023-07-30 21:59:47,Collected
20251030-2857,Physical,2023-07-24 21:59:47,Analyzed
20251030-2859,Photographic,2023-10-08 15:26:03,In Analysis
20251030-2859,Physical,2023-10-01 15:26:03,Collected
20251030-2862,Digital,2024-02-14 13:43:45,In Analysis
20251030-2863,Physical,2024-01-03 13:23:04,Collected
20251030-2863,Physical,2024-01-01 13:23:04,In Analysis
20251030-2863,Photographic,2024-01-04 13:23:04,In Analysis
20251030-2867,Digital,2023-04-11 06:10:20,In Analysis
20251030-2867,Document,2023-04-14 06:10:20,In Analysis
20251030-2869,Document,2023-03-28 16:31:43,Analyzed
20251030-2869,Photographic,2023-03-27 16:31:43,Collected
20251030-2870,Digital,2024-12-14 17:53:55,Collected
20251030-2870,Physical,2024-12-04 17:53:55,Analyzed
20251030-2870,Document,2024-12-14 17:53:55,Analyzed
20251030-2870,Photographic,2024-12-12 17:53:55,Analyzed
20251030-2871,Digital,2023-04-25 22:02:23,Analyzed
20251030-2873,Digital,2023-02-07 21:25:42,Collected
20251030-2880,Digital,2023-10-15 23:50:23,Analyzed
20251030-2880,Document,2023-10-19 23:50:23,Collected
20251030-2881,Physical,2024-06-25 17:42:42,In Analysis
20251030-2882,Digital,2024-04-06 05:42:33,In Analysis
20251030-2882,Physical,2024-04-11 05:42:33,Analyzed
20251030-2886,Photographic,2023-01-22 10:10:39,Collected
20251030-2886,Photographic,2023-01-19 10:10:39,Collected
20251030-2886,Photographic,2023-01-23 10:10:39,In Analysis
20251030-2887,Document,2023-08-18 17:33:15,Analyzed
20251030-2890,Physical,2023-06-20 05:28:12,In Analysis
20251030-2890,Photographic,2023-06-25 05:28:12,Collected
20251030-2890,Document,2023-06-21 05:28:12,Collected
20251030-2891,Digital,2023-08-22 09:29:09,Analyzed
20251030-2891,Photographic,2023-08-28 09:29:09,Collected
20251030-2891,Photographic,2023-08-28 09:29:09,Collected
20251030-2891,Digital,2023-08-29 09:29:09,In Analysis
20251030-2892,Document,2024-04-18 17:27:56,In Analysis
20251030-2892,Photographic,2024-04-14 17:27:56,Analyzed
20251030-2896,Physical,2024-12-02 18:45:14,In Analysis
20251030-2896,Digital,2024-12-02 18:45:14,In Analysis
20251030-2896,Digital,2024-12-01 18:45:14,Collected
20251030-2896,Physical,2024-12-05 18:45:14,In Analysis
20251030-2900,Photographic,2024-04-20 18:41:16,Collected
20251030-2900,Digital,2024-04-21 18:41:16,Analyzed
20251030-2901,Document,2024-01-01 15:04:39,Collected
20251030-2901,Photographic,2023-12-30 15:04:39,In Analysis
20251030-2902,Photographic,2023-03-12 19:07:03,Collected
20251030-2902,Photographic,2023-03-20 19:07:03,Collected
20251030-2905,Digital,2024-02-25 15:04:04,Collected
20251030-2905,Photographic,2024-02-27 15:04:04,Analyzed
20251030-2905,Physical,2024-02-26 15:04:04,In Analysis
20251030-2906,Document,2023-02-19 19:08:51,In Analysis
20251030-2907,Document,2024-07-07 20:29:11,In Analysis
20251030-2907,Photographic,2024-07-04 20:29:11,Analyzed
20251030-2907,Digital,2024-07-06 20:29:11,Collected
20251030-2907,Physical,2024-07-04 20:29:11,In Analysis
20251030-2909,Photographic,2024-04-15 12:12:20,Analyzed
20251030-2909,Photographic,2024-04-09 12:12:20,In Analysis
20251030-2909,Photographic,2024-04-09 12:12:20,Collected
20251030-2913,Document,2023-12-12 06:11:36,In Analysis
20251030-2913,Physical,2023-12-05 06:11:36,Collected
20251030-2913,Document,2023-12-09 06:11:36,Analyzed
20251030-2913,Digital,2023-12-04 06:11:36,In Analysis
20251030-2915,Digital,2024-06-09 08:17:53,Analyzed
20251030-2915,Digital,2024-06-06 08:17:53,In Analysis
20251030-2915,Document,2024-06-09 08:17:53,In Analysis
20251030-2922,Digital,2024-12-18 06:13:54,Collected
20251030-2922,Photographic,2024-12-13 06:13:54,Collected
20251030-2922,Document,2024-12-11 06:13:54,Analyzed
20251030-2922,Document,2024-12-15 06:13:54,In Analysis
20251030-2923,Document,2024-05-19 18:50:16,In Analysis
20251030-2924,Digital,2023-01-28 12:00:11,Analyzed
20251030-2926,Digital,2023-09-10 05:54:19,Collected
20251030-2926,Document,2023-09-10 05:54:19,Collected
20251030-2926,Photographic,2023-09-13 05:54:19,In Analysis
20251030-2926,Document,2023-09-04 05:54:19,Collected
20251030-2928,Document,2024-09-01 18:07:52,Analyzed
20251030-2928,Photographic,2024-09-06 18:07:52,In Analysis
20251030-2928,Digital,2024-09-06 18:07:52,Collected
20251030-2928,Digital,2024-08-29 18:07:52,Collected
20251030-2929,Digital,2024-04-05 03:28:33,In Analysis
20251030-2931,Document,2024-06-25 22:31:32,In Analysis
20251030-2932,Document,2023-06-15 13:18:41,Analyzed
20251030-2932,Document,2023-06-21 13:18:41,In Analysis
20251030-2932,Physical,2023-06-16 13:18:41,In Analysis
20251030-2933,Physical,2024-10-10 12:55:53,In Analysis
20251030-2933,Digital,2024-10-15 12:55:53,In Analysis
20251030-2933,Digital,2024-10-13 12:55:53,In Analysis
20251030-2933,Physical,2024-10-13 12:55:53,Analyzed
20251030-2936,Document,2024-08-30 13:24:01,In Analysis
20251030-2936,Physical,2024-08-21 13:24:01,In Analysis
20251030-2936,Physical,2024-08-22 13:24:01,Collected
20251030-2941,Photographic,2023-09-23 16:21:46,In Analysis
20251030-2941,Document,2023-10-02 16:21:46,Analyzed
20251030-2941,Physical,2023-10-02 16:21:46,Analyzed
20251030-2942,Digital,2023-07-03 16:11:14,Collected
20251030-2942,Digital,2023-07-06 16:11:14,In Analysis
20251030-2943,Photographic,2023-11-18 06:09:23,Analyzed
20251030-2946,Digital,2024-05-09 12:10:59,Collected
20251030-2946,Physical,2024-05-06 12:10:59,Analyzed
20251030-2946,Digital,2024-05-16 12:10:59,Collected
20251030-2947,Digital,2023-08-06 08:09:40,Analyzed
20251030-2947,Photographic,2023-08-06 08:09:40,Analyzed
20251030-2947,Digital,2023-08-02 08:09:40,Analyzed
20251030-2950,Physical,2024-07-23 13:20:01,In Analysis
20251030-2950,Photographic,2024-07-22 13:20:01,Collected
20251030-2951,Photographic,2023-04-08 09:36:26,Collected
20251030-2951,Document,2023-04-06 09:36:26,In Analysis
20251030-2951,Document,2023-04-13 09:36:26,Collected
20251030-2951,Photographic,2023-04-12 09:36:26,In Analysis
20251030-2952,Photographic,2023-09-26 07:16:05,In Analysis
20251030-2952,Document,2023-10-02 07:16:05,Collected
20251030-2958,Physical,2023-05-10 15:50:48,Collected
20251030-2958,Physical,2023-05-12 15:50:48,In Analysis
20251030-2960,Photographic,2024-07-05 04:46:09,In Analysis
20251030-2960,Document,2024-07-02 04:46:09,Collected
20251030-2963,Photographic,2024-12-19 23:20:15,In Analysis
20251030-2963,Physical,2024-12-21 23:20:15,Analyzed
20251030-2963,Digital,2024-12-17 23:20:15,In Analysis
20251030-2964,Digital,2023-01-17 19:25:53,Collected
20251030-2964,Physical,2023-01-18 19:25:53,Analyzed
20251030-2966,Digital,2024-04-08 12:38:33,In Analysis
20251030-2966,Physical,2024-04-12 12:38:33,Collected
20251030-2966,Digital,2024-04-05 12:38:33,In Analysis
20251030-2966,Digital,2024-04-07 12:38:33,Analyzed
20251030-2967,Photographic,2024-04-12 20:59:14,In Analysis
20251030-2971,Photographic,2024-10-28 20:28:06,Analyzed
20251030-2971,Photographic,2024-10-31 20:28:06,In Analysis
20251030-2972,Photographic,2024-09-13 15:00:31,In Analysis
20251030-2972,Physical,2024-09-14 15:00:31,Analyzed
20251030-2972,Digital,2024-09-20 15:00:31,Analyzed
20251030-2972,Document,2024-09-18 15:00:31,In Analysis
20251030-2973,Document,2023-04-06 20:21:12,Collected
20251030-2973,Document,2023-04-07 20:21:12,Collected
20251030-2975,Photographic,2023-01-08 17:00:58,In Analysis
20251030-2975,Document,2023-01-07 17:00:58,Analyzed
20251030-2975,Document,2023-01-10 17:00:58,Analyzed
20251030-2975,Document,2023-01-06 17:00:58,Collected
20251030-2977,Digital,2024-04-30 21:53:12,In Analysis
20251030-2977,Physical,2024-04-30 21:53:12,Collected
20251030-2979,Physical,2024-03-11 18:51:02,Analyzed
20251030-2979,Photographic,2024-03-13 18:51:02,Analyzed
20251030-2986,Physical,2024-04-14 10:30:16,Collected
20251030-2988,Physical,2024-11-19 22:45:50,Analyzed
20251030-2989,Physical,2024-12-21 19:56:18,Analyzed
20251030-2989,Photographic,2024-12-14 19:56:18,In Analysis
20251030-2990,Document,2024-09-17 10:23:43,In Analysis
20251030-2990,Document,2024-09-18 10:23:43,In Analysis
20251030-2990,Physical,2024-09-11 10:23:43,In Analysis
20251030-2990,Document,2024-09-13 10:23:43,Collected
20251030-2991,Physical,2023-09-16 10:20:32,In Analysis
20251030-2993,Digital,2024-02-17 09:27:55,Analyzed
20251030-2993,Physical,2024-02-20 09:27:55,In Analysis
20251030-2994,Physical,2024-07-18 17:01:02,Analyzed
20251030-2994,Document,2024-07-19 17:01:02,Analyzed
20251030-2994,Digital,2024-07-21 17:01:02,In Analysis
20251030-2995,Digital,2023-02-19 12:15:10,Analyzed
20251030-2995,Photographic,2023-02-10 12:15:10,Analyzed
20251030-2995,Digital,2023-02-18 12:15:10,In Analysis
20251030-2999,Digital,2024-02-08 15:41:08,Analyzed
20251030-2999,Digital,2024-02-02 15:41:08,Collected
20251030-2999,Physical,2024-02-12 15:41:08,Analyzed
20251030-3000,Photographic,2023-05-30 07:22:12,In Analysis
20251030-3000,Photographic,2023-05-25 07:22:12,In Analysis
20251030-3000,Document,2023-05-24 07:22:12,In Analysis
20251030-3000,Photographic,2023-05-23 07:22:12,Analyzed
20251030-3002,Document,2024-12-04 13:00:48,Collected
20251030-3002,Digital,2024-12-04 13:00:48,In Analysis
20251030-3003,Digital,2023-01-13 07:18:38,In Analysis
20251030-3005,Digital,2024-02-04 16:32:36,In Analysis
20251030-3006,Digital,2024-08-15 11:12:16,In Analysis
20251030-3006,Photographic,2024-08-15 11:12:16,Collected
20251030-3006,Photographic,2024-08-21 11:12:16,Analyzed
20251030-3006,Document,2024-08-23 11:12:16,Collected
20251030-3007,Physical,2023-01-10 11:29:56,In Analysis
20251030-3007,Document,2023-01-15 11:29:56,Collected
20251030-3007,Digital,2023-01-18 11:29:56,In Analysis
20251030-3008,Physical,2023-03-15 16:11:45,Collected
20251030-3008,Physical,2023-03-14 16:11:45,In Analysis
20251030-3008,Photographic,2023-03-11 16:11:45,Analyzed
20251030-3008,Physical,2023-03-16 16:11:45,Collected
20251030-3009,Photographic,2024-02-17 05:48:31,In Analysis
20251030-3009,Document,2024-02-18 05:48:31,Collected
20251030-3009,Physical,2024-02-15 05:48:31,Analyzed
20251030-3009,Document,2024-02-20 05:48:31,Analyzed
20251030-3010,Document,2023-09-27 18:24:41,In Analysis
20251030-3010,Document,2023-09-25 18:24:41,In Analysis
20251030-3010,Photographic,2023-09-30 18:24:41,Collected
20251030-3010,Digital,2023-09-29 18:24:41,Analyzed
20251030-3012,Physical,2024-06-16 09:50:38,In Analysis
20251030-3012,Photographic,2024-06-09 09:50:38,Analyzed
20251030-3012,Digital,2024-06-10 09:50:38,Analyzed
